Rank;Sourceid;Title;Issn;SJR;SJR Best Quartile;Year;Categories
10235;4700152788;Journal of College Student Psychotherapy;87568225;0,418;Q3;2017;"Clinical Psychology (Q3); Psychiatry and Mental Health (Q3)"
10236;12485;Journal of Engineering Mathematics;15732703, 00220833;0,418;Q2;2017;"Engineering (miscellaneous) (Q2); Mathematics (miscellaneous) (Q3)"
10237;23836;Linguistics;00243949, 1613396X;0,418;Q1;2017;Linguistics and Language (Q1)
10238;21100782807;Neurogenesis;23262133;0,418;Q4;2017;"Developmental Biology (Q4); Developmental Neuroscience (Q4)"
10239;21100239265;PharmaNutrition;22134344;0,418;Q2;2017;"Food Science (Q2); Pharmacology (Q3); Pharmacology (medical) (Q3)"
10240;19900193855;Revista de Psicologia del Trabajo y de las Organizaciones;15765962, 21740534;0,418;Q2;2017;"Organizational Behavior and Human Resource Management (Q2); Social Psychology (Q3)"
10241;27428;Turkish Journal of Mathematics;13000098;0,418;Q2;2017;Mathematics (miscellaneous) (Q2)
10242;21100356781;Virology Reports;22146695;0,418;Q3;2017;"Biochemistry (Q3); Virology (Q4)"
10243;21100241773;Annals of Coloproctology;22879722, 22879714;0,417;Q3;2017;Gastroenterology (Q3)
10244;17600155007;Career Development for Exceptional Individuals;08857288, 15575047;0,417;Q2;2017;"Education (Q2); Organizational Behavior and Human Resource Management (Q3)"
10245;5600155004;Contemporary Politics;14693631, 13569775;0,417;Q2;2017;"Political Science and International Relations (Q2); Sociology and Political Science (Q2)"
10246;4700152613;Current Organic Synthesis;15701794;0,417;Q3;2017;"Biochemistry (Q3); Organic Chemistry (Q3)"
10247;19900192134;Decision Sciences Journal of Innovative Education;15404609, 15404595;0,417;Q2;2017;"Business, Management and Accounting (miscellaneous) (Q2); Education (Q2); Decision Sciences (miscellaneous) (Q3)"
10248;19200156951;English Teaching;11758708;0,417;Q1;2017;"Linguistics and Language (Q1); Education (Q2)"
10249;19111;Human Factors and Ergonomics In Manufacturing;10908471, 15206564;0,417;Q2;2017;"Human Factors and Ergonomics (Q2); Industrial and Manufacturing Engineering (Q2)"
10250;25531;IEEE Multimedia;1070986X;0,417;Q1;2017;"Media Technology (Q1); Computer Science Applications (Q2); Hardware and Architecture (Q2); Signal Processing (Q2); Software (Q2)"
10251;19900192119;IET Wireless Sensor Systems;20436386, 20436394;0,417;Q2;2017;Industrial and Manufacturing Engineering (Q2)
10252;12045;Interface: Communication, Health, Education;18075762, 14143283;0,417;Q2;2017;"Communication (Q2); Education (Q2); Health (social science) (Q2)"
10253;145468;International Journal for Educational and Vocational Guidance;15731782, 02512513;0,417;Q1;2017;"Visual Arts and Performing Arts (Q1); Education (Q2)"
10254;13762;International Journal of Thermophysics;15729567, 0195928X;0,417;Q3;2017;Condensed Matter Physics (Q3)
10255;98776;Journal of Applied Botany and Food Quality;1439040X, 16139216;0,417;Q2;2017;"Food Science (Q2); Plant Science (Q2)"
10256;19700186884;Journal of Data and Information Quality;19361963, 19361955;0,417;Q2;2017;"Information Systems (Q2); Information Systems and Management (Q2)"
10257;21100774788;Journal of Electromagnetic Engineering and Science;26717255, 26717263;0,417;Q2;2017;"Computer Networks and Communications (Q2); Electrical and Electronic Engineering (Q2); Instrumentation (Q2); Radiation (Q3)"
10258;17831;Medical History;20488343, 00257273;0,417;Q1;2017;"History (Q1); Nursing (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
10259;19700166405;Methodist DeBakey cardiovascular journal;19476108, 19476094;0,417;Q3;2017;Medicine (miscellaneous) (Q3)
10260;21100199332;Monte Carlo Methods and Applications;09299629, 15693961;0,417;Q3;2017;"Applied Mathematics (Q3); Statistics and Probability (Q3)"
10261;22255;National Institute Economic Review;17413036, 00279501;0,417;Q2;2017;Economics, Econometrics and Finance (miscellaneous) (Q2)
10262;4900153108;Papeis Avulsos de Zoologia;00311049, 18070205;0,417;Q2;2017;Animal Science and Zoology (Q2)
10263;29118;Physica B: Condensed Matter;9214526;0,417;Q2;2017;"Electrical and Electronic Engineering (Q2); Electronic, Optical and Magnetic Materials (Q2); Condensed Matter Physics (Q3)"
10264;21100817648;Race and Justice;21533687;0,417;Q2;2017;"Anthropology (Q2); Law (Q2); Sociology and Political Science (Q2)"
10265;25359;Revista Espanola de Enfermedades Digestivas;11300108;0,417;Q3;2017;"Gastroenterology (Q3); Medicine (miscellaneous) (Q3)"
10266;17473;Survey Review;17522706, 00396265;0,417;Q2;2017;"Civil and Structural Engineering (Q2); Earth and Planetary Sciences (miscellaneous) (Q2); Computers in Earth Sciences (Q3)"
10267;14036;Theory into Practice;00405841, 15430421;0,417;Q2;2017;Education (Q2)
10268;10600153312;Asian Nursing Research;20937482, 19761317;0,416;Q2;2017;"Nursing (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
10269;6400153136;BioPsychoSocial Medicine;17510759;0,416;Q2;2017;"Psychology (miscellaneous) (Q2); Biological Psychiatry (Q3); Psychiatry and Mental Health (Q3); Social Psychology (Q3)"
10270;21100413835;Dental Research Journal;20080255, 17353327;0,416;Q2;2017;Dentistry (miscellaneous) (Q2)
10271;21100788921;Development Studies Research;21665095;0,416;Q2;2017;Development (Q2)
10272;15073;Folia Biologica;25337602, 00155500;0,416;Q3;2017;"Biochemistry (Q3); Medicine (miscellaneous) (Q3); Cell Biology (Q4); Developmental Biology (Q4); Genetics (Q4); Immunology (Q4); Molecular Biology (Q4)"
10273;21100218323;Global journal of health science;19169736, 19169744;0,416;Q3;2017;Medicine (miscellaneous) (Q3)
10274;5600155537;Intercultural Education;14675986, 14698439;0,416;Q1;2017;"Cultural Studies (Q1); Education (Q2)"
10275;14500154757;International Journal of Emergency Medicine;18651372, 18651380;0,416;Q2;2017;Emergency Medicine (Q2)
10276;19700187506;International Journal of Shipping and Transport Logistics;17566517, 17566525;0,416;Q2;2017;"Business and International Management (Q2); Management of Technology and Innovation (Q2); Management Science and Operations Research (Q3); Transportation (Q3)"
10277;21100210905;i-Perception;20416695;0,416;Q2;2017;"Artificial Intelligence (Q2); Experimental and Cognitive Psychology (Q3); Ophthalmology (Q3); Sensory Systems (Q4)"
10278;28238;JOGNN - Journal of Obstetric, Gynecologic, and Neonatal Nursing;08842175, 15526909;0,416;Q2;2017;"Critical Care Nursing (Q2); Maternity and Midwifery (Q2); Pediatrics (Q2); Medicine (miscellaneous) (Q3)"
10279;5700165174;Journal of Fixed Point Theory and Applications;16617738, 16617746;0,416;Q3;2017;"Applied Mathematics (Q3); Geometry and Topology (Q3); Modeling and Simulation (Q3)"
10280;29276;Journal of Historical Geography;10958614, 03057488;0,416;Q1;2017;"Archeology (Q1); History (Q1); Geography, Planning and Development (Q2)"
10281;4700152864;Journal of Public Child Welfare;15548732, 15548740;0,416;Q2;2017;"Sociology and Political Science (Q2); Developmental and Educational Psychology (Q3)"
10282;17700156766;Journal of Revenue and Pricing Management;14766930, 1477657X;0,416;Q2;2017;"Business and International Management (Q2); Economics and Econometrics (Q2); Finance (Q2); Strategy and Management (Q2)"
10283;22912;Medecine et Maladies Infectieuses;0399077X, 17696690;0,416;Q3;2017;Infectious Diseases (Q3)
10284;9500153993;Neuroradiology Journal;23851996, 19714009;0,416;Q3;2017;"Medicine (miscellaneous) (Q3); Neurology (clinical) (Q3); Radiology, Nuclear Medicine and Imaging (Q3)"
10285;27910;New Zealand Journal of Marine and Freshwater Research;00288330, 11758805;0,416;Q2;2017;"Water Science and Technology (Q2); Aquatic Science (Q3); Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
10286;19700182133;South African Journal of Education;20763433, 02560100;0,416;Q2;2017;Education (Q2)
10287;9500154151;Surface Science Spectra;10555269;0,416;Q2;2017;"Surfaces, Coatings and Films (Q2); Condensed Matter Physics (Q3); Surfaces and Interfaces (Q3)"
10288;5800224056;Unterrichtswissenschaft;3404099;0,416;Q2;2017;Education (Q2)
10289;1100147103;Analyses of Social Issues and Public Policy;15297489;0,415;Q2;2017;"Social Sciences (miscellaneous) (Q2); Management, Monitoring, Policy and Law (Q3)"
10290;19900193844;Arab Journal of Urology;2090598X, 20905998;0,415;Q3;2017;Urology (Q3)
10291;11400153336;Estonian Journal of Ecology;1736602X, 17367549;0,415;Q3;2017;"Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
10292;19700201653;Frontiers of Mechanical Engineering;20950233, 20950241;0,415;Q2;2017;Mechanical Engineering (Q2)
10293;13318;Hastings Center Report;1552146X, 00930334;0,415;Q1;2017;"Philosophy (Q1); Health (social science) (Q2); Issues, Ethics and Legal Aspects (Q2); Health Policy (Q3)"
10294;14980;Humor;16133722, 09331719;0,415;Q1;2017;"Linguistics and Language (Q1); Sociology and Political Science (Q2); Psychology (miscellaneous) (Q3)"
10295;12725;Journal of Coatings Technology Research;15470091, 19353804;0,415;Q2;2017;"Chemistry (miscellaneous) (Q2); Surfaces, Coatings and Films (Q2); Surfaces and Interfaces (Q3); Colloid and Surface Chemistry (Q4)"
10296;23873;Journal of Heart Valve Disease;9668519;0,415;Q3;2017;Cardiology and Cardiovascular Medicine (Q3)
10297;19700174806;Korean Journal of Anesthesiology;20057563, 20056419;0,415;Q2;2017;Anesthesiology and Pain Medicine (Q2)
10298;21100836844;Minimax Theory and its Applications;21991413, 21991421;0,415;Q3;2017;"Analysis (Q3); Computational Mathematics (Q3); Control and Optimization (Q3)"
10299;12756;Nonlinear Dynamics, Psychology, and Life Sciences;15736652, 10900578;0,415;Q3;2017;Applied Mathematics (Q3)
10300;29223;Physics of the Solid State;10906460, 10637834;0,415;Q2;2017;"Electronic, Optical and Magnetic Materials (Q2); Condensed Matter Physics (Q3)"
10301;5900153312;Recent Patents on Cardiovascular Drug Discovery;15748901;0,415;Q3;2017;"Cardiology and Cardiovascular Medicine (Q3); Drug Discovery (Q3); Pharmacology (medical) (Q3)"
10302;18981;Social History of Medicine;0951631X, 14774666;0,415;Q1;2017;"History (Q1); Medicine (miscellaneous) (Q3)"
10303;51952;Acta Agriculturae Scandinavica - Section B Soil and Plant Science;16511913, 09064710;0,414;Q2;2017;"Agronomy and Crop Science (Q2); Soil Science (Q3)"
10304;71598;Agricultural and Resource Economics Review;10682805;0,414;Q2;2017;"Agronomy and Crop Science (Q2); Economics and Econometrics (Q3)"
10305;15713;Asian Survey;00044687, 1533838X;0,414;Q2;2017;"Geography, Planning and Development (Q2); Sociology and Political Science (Q2)"
10306;8300153214;B.E. Journal of Economic Analysis and Policy;19351682;0,414;Q2;2017;"Economics, Econometrics and Finance (miscellaneous) (Q2); Economics and Econometrics (Q3)"
10307;26806;Ciencias Marinas;1853880;0,414;Q3;2017;Aquatic Science (Q3)
10308;29437;Coloration Technology;14784408, 14723581;0,414;Q2;2017;"Chemical Engineering (miscellaneous) (Q2); Chemistry (miscellaneous) (Q2); Materials Science (miscellaneous) (Q2)"
10309;24407;Computing (Vienna/New York);14365057, 0010485X;0,414;Q2;2017;"Computer Science Applications (Q2); Software (Q2); Computational Mathematics (Q3); Computational Theory and Mathematics (Q3); Numerical Analysis (Q3); Theoretical Computer Science (Q3)"
10310;25027;European journal of paediatric dentistry : official journal of European Academy of Paediatric Dentistry;1591996X, 2035648X;0,414;Q3;2017;"Dentistry (miscellaneous) (Q3); Medicine (miscellaneous) (Q3); Pediatrics, Perinatology and Child Health (Q3)"
10311;21100244818;International Journal of Developmental Sciences;21917485, 2192001X;0,414;Q3;2017;"Developmental and Educational Psychology (Q3); Life-span and Life-course Studies (Q3); Social Psychology (Q3); Aging (Q4); Developmental Neuroscience (Q4)"
10312;4900153220;International Journal on Semantic Web and Information Systems;15526283, 15526291;0,414;Q2;2017;"Computer Networks and Communications (Q2); Information Systems (Q2)"
10313;20580;Journal of Food Biochemistry;17454514, 01458884;0,414;Q2;2017;"Food Science (Q2); Biophysics (Q3); Pharmacology (Q3); Cell Biology (Q4)"
10314;15400154800;Journal of Gastrointestinal Cancer;19416636, 19416628;0,414;Q3;2017;"Gastroenterology (Q3); Oncology (Q3)"
10315;33410;Phytoparasitica;3342123;0,414;Q2;2017;"Insect Science (Q2); Plant Science (Q2)"
10316;12909;Systems Research and Behavioral Science;10991743, 10927026;0,414;Q2;2017;"Information Systems and Management (Q2); Social Sciences (miscellaneous) (Q2); Strategy and Management (Q2)"
10317;20900195109;Annales Polonici Mathematici;17306272, 00662216;0,413;Q3;2017;Mathematics (miscellaneous) (Q3)
10318;12700154705;Annals of Animal Science;23008733, 16423402;0,413;Q2;2017;"Animal Science and Zoology (Q2); Food Animals (Q2); Small Animals (Q2)"
10319;23670;Annals of Mathematics and Artificial Intelligence;15737470, 10122443;0,413;Q2;2017;"Artificial Intelligence (Q2); Applied Mathematics (Q3)"
10320;19956;Archiv der Pharmazie;15214184, 03656233;0,413;Q2;2017;"Pharmaceutical Science (Q2); Drug Discovery (Q3)"
10321;21100831489;Asian Journal of Anesthesiology;2468824X;0,413;Q2;2017;Anesthesiology and Pain Medicine (Q2)
10322;21100244623;Bonn Zoological Bulletin;21907307;0,413;Q2;2017;"Animal Science and Zoology (Q2); Insect Science (Q2); Ecology, Evolution, Behavior and Systematics (Q3)"
10323;13414;Contemporary Family Therapy;08922764, 15733335;0,413;Q1;2017;"Cultural Studies (Q1); Social Sciences (miscellaneous) (Q2); Clinical Psychology (Q3); Social Psychology (Q3)"
10324;15463;IEEE Micro;2721732;0,413;Q2;2017;"Electrical and Electronic Engineering (Q2); Hardware and Architecture (Q2); Software (Q2)"
10325;14789;Information Technology for Development;15540170, 02681102;0,413;Q2;2017;"Computer Science Applications (Q2); Development (Q2); E-learning (Q2); Public Administration (Q2)"
10326;101620;International Journal of Pest Management;09670874, 13665863;0,413;Q2;2017;"Agronomy and Crop Science (Q2); Insect Science (Q2)"
10327;12300154713;Japanese Dental Science Review;18827616, 22136851;0,413;Q3;2017;Dentistry (miscellaneous) (Q3)
10328;12307;Jinshu Xuebao/Acta Metallurgica Sinica;4121961;0,413;Q2;2017;"Geotechnical Engineering and Engineering Geology (Q2); Mechanical Engineering (Q2); Metals and Alloys (Q2); Mechanics of Materials (Q3)"
10329;5900153313;Journal of Korean Institute of Metals and Materials;17388228;0,413;Q2;2017;"Metals and Alloys (Q2); Surfaces, Coatings and Films (Q2); Electronic, Optical and Magnetic Materials (Q3); Modeling and Simulation (Q3)"
10330;23103;Journal of Pharmacy Practice;08971900, 15311937;0,413;Q3;2017;Pharmacology (medical) (Q3)
10331;27187;Journal of Visual Languages and Computing;10958533, 1045926X;0,413;Q1;2017;"Linguistics and Language (Q1); Computer Science Applications (Q2); Human-Computer Interaction (Q2)"
10332;17969;Neurology India;19984022, 00283886;0,413;Q3;2017;"Neurology (Q3); Neurology (clinical) (Q3)"
10333;5800169464;Nonproliferation Review;10736700;0,413;Q2;2017;Political Science and International Relations (Q2)
10334;26397;Organic Preparations and Procedures International;00304948, 19455453;0,413;Q3;2017;Organic Chemistry (Q3)
10335;20545;PDA Journal of Pharmaceutical Science and Technology;19482124, 10797440;0,413;Q2;2017;Pharmaceutical Science (Q2)
10336;21100390177;Regional Studies in Marine Science;23524855;0,413;Q2;2017;"Animal Science and Zoology (Q2); Aquatic Science (Q3); Ecology (Q3); Ecology, Evolution, Behavior and Systematics (Q3)"
10337;19700174666;SAE International Journal of Materials and Manufacturing;19463987, 19463979;0,413;Q2;2017;"Industrial and Manufacturing Engineering (Q2); Mechanical Engineering (Q2); Mechanics of Materials (Q3)"
10338;21100444313;Sustainable Chemistry and Pharmacy;23525541;0,413;Q2;2017;"Pharmaceutical Science (Q2); Environmental Chemistry (Q3); Management, Monitoring, Policy and Law (Q3); Pollution (Q3)"
10339;21100781742;Veterinary Parasitology: Regional Studies and Reports;24059390;0,413;Q2;2017;"Veterinary (miscellaneous) (Q2); Parasitology (Q4)"
10340;18300156721;Zeitschrift fur Sportpsychologie;21906300, 16125010;0,413;Q2;2017;"Physical Therapy, Sports Therapy and Rehabilitation (Q2); Applied Psychology (Q3); Social Psychology (Q3)"
10341;24650;American Journal of Mathematical and Management Sciences;1966324;0,412;Q2;2017;"Business, Management and Accounting (miscellaneous) (Q2); Applied Mathematics (Q3)"
10342;21100208033;Arts and Health;17533023, 17533015;0,412;Q2;2017;"Arts and Humanities (miscellaneous) (Q2); Medicine (miscellaneous) (Q3)"
10343;19400157210;Biochip Journal;20927843, 19760280;0,412;Q2;2017;"Electrical and Electronic Engineering (Q2); Bioengineering (Q3); Biomedical Engineering (Q3); Biotechnology (Q3)"
10344;21100820654;Chinese Journal of Comparative Law;20504802, 20504810;0,412;Q2;2017;Law (Q2)
10345;5700160619;Cultural Studies - Critical Methodologies;15327086;0,412;Q1;2017;"Cultural Studies (Q1); Arts and Humanities (miscellaneous) (Q2)"
